StoreName,CityName,Street Address,Longitude,Latitude,province,cityE
永业公寓店,上海市,"黄浦区, 永业公寓, 国康路38号3幢",121.48,31.21,Shanghai,Shanghai
国康路店,上海市,"上海市杨浦区, 陆翔路111弄119号",121.51,31.29,Shanghai,Shanghai
顾村公园店,上海市,"宝山区, 古美路1528号7幢1层01商业101D室",121.37,31.35,Shanghai,Shanghai
古美路店,上海市,"徐汇区, 古美路, 安远路108号1F-01室",121.4,31.16,Shanghai,Shanghai
平高国际广场店,上海市,"上海市普陀区, 银翔路819弄1号04单元",121.45,31.24,Shanghai,Shanghai
中暨大厦店,上海市,"嘉定区, 中暨大厦, 芷江西路518号",121.32,31.29,Shanghai,Shanghai
五月花生活广场店,上海市,"闸北区, 一层101单元及二层201、239单元, 台路179号B2LG2583单元",121.46,31.26,Shanghai,Shanghai
金虹桥国际中心B2店,上海市,上海市长宁区,121.4,31.21,Shanghai,Shanghai
雁荡路店,上海市,"雁荡路99号, 周家嘴路1089号",121.47,31.22,Shanghai,Shanghai
合生财富广场店,上海市,"上海市虹口区, 定安路55号T2楼101A号",121.51,31.26,Shanghai,Shanghai
徐汇万科中心店,上海市,"上海市徐汇区, 徐汇区",121.43,31.16,Shanghai,Shanghai
场北路店,上海市,"宝山区纪蕰路320弄2号一层101室, 曲阜路180号",121.44,31.34,Shanghai,Shanghai
大悦城店,上海市,"闸北区, 大悦城, 南中路80号1层1F06",121.47,31.24,Shanghai,Shanghai
奉贤金叶商厦店,上海市,"上海市奉贤区, 奉贤区, 长寿路1118号",121.46,30.91,Shanghai,Shanghai
芳汇广场店,上海市,"普陀区, 芳汇广场F117号商铺, 长阳路1750号SHYP2 -108A室",121.43,31.23,Shanghai,Shanghai
长阳路欧尚店,上海市,"上海市杨浦区, 东安路599号",121.54,31.27,Shanghai,Shanghai
正大乐城店,上海市,"徐汇区, 正大乐城1-104, 上丰路1702号101室",121.46,31.19,Shanghai,Shanghai
唐镇恒生店,上海市,"浦东新区, 唐镇恒生广场, 世纪大道211号",121.68,31.24,Shanghai,Shanghai
信息大厦店,上海市,"浦东新区, 信息大厦, 殷行路1388弄",121.51,31.24,Shanghai,Shanghai
悠方店,上海市,"上海市杨浦区, 1号102, 淮海中路138号",121.51,31.33,Shanghai,Shanghai
上海广场店,上海市,"上海市黄浦区, 商场一楼106室, 愚园路8号L1层11室、L2层09A室",121.48,31.23,Shanghai,Shanghai
静安晶品店,上海市,"静安区, 静安晶品, 七莘路3655号",121.45,31.22,Shanghai,Shanghai
七莘路店,上海市,"闵行区, 凯德七宝购物广场, 太仓路181弄18号楼",121.34,31.17,Shanghai,Shanghai
新天地店,上海市,"卢湾区, 新天地, 淮海西路280号101室",121.47,31.22,Shanghai,Shanghai
淮海花园店,上海市,"长宁区, 年家浜路238号1楼101单元",121.43,31.2,Shanghai,Shanghai
周浦绿地缤纷广场店,上海市,"上海市浦东新区, 中山北路3300号L1059-L1060室",121.58,31.12,Shanghai,Shanghai
月星环球港1F店,上海市,"上海市普陀区, 普陀区, 国和路701号5105室",121.41,31.23,Shanghai,Shanghai
中原城市广场店,上海市,"杨浦区, 中原城市广场, 南京西路1601号",121.52,31.32,Shanghai,Shanghai
越洋广场店,上海市,"静安区, 越洋广场商场B210室, 海西路676号1层01室",121.45,31.22,Shanghai,Shanghai
新淮海坊店,上海市,"长宁区, 新淮海坊, 春申路3333号1楼149室",121.42,31.2,Shanghai,Shanghai
宝燕商城店,上海市,"上海市闵行区, 中山东二路531号B11室",121.4,31.1,Shanghai,Shanghai
十六铺店,上海市,"黄浦区, 卓耀路58弄127号",121.5,31.23,Shanghai,Shanghai
佛罗伦萨小镇店,上海市,"浦东新区, 第2层206、207室, 杨树浦路2688号",121.77,31.2,Shanghai,Shanghai
时尚中心店,上海市,"杨浦区, 时尚中心, 长寿路175号，179号L110单元",121.56,31.27,Shanghai,Shanghai
巴黎春天长寿路店,上海市,"普陀区, 长寿路巴黎春天, 西藏中路579－581号",121.44,31.24,Shanghai,Shanghai
新金桥店,上海市,"黄浦区, 新金桥, 漕宝路3299弄15号一层",121.47,31.24,Shanghai,Shanghai
七宝宝龙城店,上海市,"上海市闵行区, S1-1F-017单元和二层S1-2F-015单元, 城东路384号1楼MSGC2单元",121.35,31.16,Shanghai,Shanghai
惠南世纪联华店,上海市,"浦东新区, 惠南世纪联华, 九峰路118号1层101室02单元",121.76,31.05,Shanghai,Shanghai
松江平高广场店,上海市,上海市松江区,121.23,31.02,Shanghai,Shanghai
朵云轩店,上海市,"徐汇区天钥桥路1188号, 大连路688号宝地广场",121.45,31.17,Shanghai,Shanghai
宝地广场店,上海市,"杨浦区, A幢102单元  , 长乐路989号",121.51,31.26,Shanghai,Shanghai
世纪商贸店,上海市,"徐汇区, 世纪商贸",121.45,31.22,Shanghai,Shanghai
陆家嘴国际华城店,上海市,"浦东新区张杨路1553号, 天山西路567号神州智慧天地裙房1层R106号",121.54,31.23,Shanghai,Shanghai
神州智慧天地店,上海市,"长宁区, 神州智慧天地, 南京西路762号1楼D座",121.36,31.22,Shanghai,Shanghai
汇银大厦店,上海市,"静安区, 汇银大厦, 真华路928号一层101室",121.46,31.23,Shanghai,Shanghai
真华路店,上海市,"宝山区, 巴黎春天, 虞姬墩路505号",121.41,31.27,Shanghai,Shanghai
江桥老街店,上海市,"嘉定区, 4幢101、102、109铺位, 虹桥路1号168铺位",121.34,31.26,Shanghai,Shanghai
港汇广场店,上海市,"徐汇区, 港汇广场, 宜山路455号1楼183.185室",121.44,31.19,Shanghai,Shanghai
光启城店,上海市,"上海市徐汇区, 南京东路800号B14-F01-1-015单元",121.43,31.18,Shanghai,Shanghai
六合路店,上海市,"黄浦区, 东方商厦, 南京东路233号",121.48,31.24,Shanghai,Shanghai
老介福店,上海市,"黄浦区, 老介福, 肇嘉浜路212号",121.49,31.24,Shanghai,Shanghai
明珠店,上海市,"黄浦区, 明珠大酒店大堂, 华山路1568号1层102室",121.46,31.2,Shanghai,Shanghai
华山国际店,上海市,"长宁区, 华山国际, 申达一路1号虹桥机场T2航站楼到达公众区0L-1号商铺",121.43,31.21,Shanghai,Shanghai
虹桥机场T2到达店,上海市,"长宁区, 虹桥机场二号航站楼, 合川路2679号",121.33,31.19,Shanghai,Shanghai
虹桥国际商务广场店,上海市,"闵行区, B座101室, 申北路8号",121.38,31.17,Shanghai,Shanghai
申北路店,上海市,"闵行区, 春申文化创意园, 宜山路675-1单元",121.39,31.09,Shanghai,Shanghai
宜山路店,上海市,"上海市徐汇区, 天钥桥路30号",121.42,31.18,Shanghai,Shanghai
美罗大厦店,上海市,"徐汇区, 美罗大厦, 佳木斯路488号1层101室",121.44,31.19,Shanghai,Shanghai
佳木斯路店,上海市,"上海市杨浦区, 长岛路1160-1号",121.54,31.29,Shanghai,Shanghai
长岛路店,上海市,"浦东新区, 翡翠商都, 肇嘉浜路500号",121.59,31.26,Shanghai,Shanghai
好望角店,上海市,"徐汇区, 好望角酒店, 天山路762号1层15号商铺",121.45,31.2,Shanghai,Shanghai
天山巴黎春天店,上海市,"长宁区, 巴黎春天天山路店, 万源路930-932-934号",121.4,31.21,Shanghai,Shanghai
万源城店,上海市,"闵行区, 万源城乐斯生活馆, 茅台路179号商场L1楼 L113号商铺",121.39,31.15,Shanghai,Shanghai
金虹桥国际中心店,上海市,"长宁区, 金虹桥国际中心, 嘉松北路6130号",121.4,31.21,Shanghai,Shanghai
嘉实生活广场店,上海市,"嘉定区, 沪闵路6088号1层01-02号",121.22,31.29,Shanghai,Shanghai
莘庄龙之梦2店,上海市,"闵行区, 华秋路58弄21号一层、22号一层",121.38,31.11,Shanghai,Shanghai
朗香嘉年华店,上海市,"上海市宝山区, 遵义路122弄6号2-B101单元",121.38,31.32,Shanghai,Shanghai
虹桥南丰城二店,上海市,"长宁区, 虹桥南丰城二期",121.41,31.21,Shanghai,Shanghai
上海通用汽车店,上海市,"浦东新区申江路1500号, 浦东南路1078号1楼09A室",121.62,31.28,Shanghai,Shanghai
中融广场店,上海市,"浦东新区, 申达一路1号",121.52,31.23,Shanghai,Shanghai
虹桥西航站店,上海市,"长宁区, 虹桥机场T2候机楼C3-M2-S28, 中潭路71号",121.33,31.19,Shanghai,Shanghai
中远两湾城店,上海市,"普陀区, 中远两湾城, 莲花南路1500号",121.44,31.25,Shanghai,Shanghai
新都会店,上海市,"闵行区, 梅陇镇新都会15-B单元, 黄浦路99号111室",121.41,31.1,Shanghai,Shanghai
上海滩国际大厦店,上海市,"虹口区, 浦东大道720号",121.49,31.24,Shanghai,Shanghai
航运金融大厦店,上海市,"浦东新区, 国际航运金融中心大厦大堂, 共和新路1898号",121.52,31.24,Shanghai,Shanghai
大宁店,上海市,"闸北区, 大宁国际广场5幢1层114－117室, 都市路5001号",121.45,31.27,Shanghai,Shanghai
莘庄仲盛店,上海市,"闵行区, 仲盛世界城, 张杨路655号",121.39,31.11,Shanghai,Shanghai
张杨路店,上海市,"浦东新区, 永安金店101、201铺位, 甘河路181号",121.52,31.23,Shanghai,Shanghai
甘河路店,上海市,"上海市虹口区, 曹杨路555号",121.49,31.29,Shanghai,Shanghai
汇融天地店,上海市,"普陀区, 汇融天地, 西藏北路558号-588号",121.42,31.24,Shanghai,Shanghai
铭德大酒店店,上海市,"上海市静安区, 东方路1217号1楼100单元",121.47,31.25,Shanghai,Shanghai
陆家嘴软件园二店,上海市,"浦东新区, 陆家嘴软件园, 南京西路2－68号3F",121.53,31.22,Shanghai,Shanghai
新世界店,上海市,"黄浦区, 新世界, 天山西路138号1楼35室",121.47,31.23,Shanghai,Shanghai
北新泾店,上海市,"长宁区, 馥邦购物中心, 碧波路635号104 1F24-23B室",121.37,31.22,Shanghai,Shanghai
上海传奇店,上海市,"浦东新区, 上海传奇, 水产路2499号111室",121.59,31.2,Shanghai,Shanghai
北翼生活广场店,上海市,"上海市宝山区, 灵石路695号3号楼1楼大堂",121.44,31.37,Shanghai,Shanghai
珠江创意中心店,上海市,"闸北区, 珠江创意中心, 西藏南路218号",121.45,31.28,Shanghai,Shanghai
永银大厦店,上海市,"黄浦区, 永银大厦1F, 蒙自路169号",121.48,31.22,Shanghai,Shanghai
丽园路店,上海市,"卢湾区, 丽园路口, 虹桥路1号101铺位",121.48,31.21,Shanghai,Shanghai
港汇2店,上海市,"徐汇区, 塔城路295号",121.44,31.2,Shanghai,Shanghai
嘉定疁城国际店,上海市,"嘉定区, 疁城国际, 金港路299号1幢13、16室",121.26,31.38,Shanghai,Shanghai
禹州广场店,上海市,"浦东新区, 禹州金融广场, 民生路1199号1号楼105A",121.61,31.26,Shanghai,Shanghai
证大五道口店,上海市,"浦东新区, 证大五道口广场, 蒙自路757号1楼106单元",121.55,31.23,Shanghai,Shanghai
歌斐中心店,上海市,"上海市黄浦区, 南京东路299号",121.48,31.2,Shanghai,Shanghai
宏伊广场店,上海市,"黄浦区, 2楼S-215单元, 漕溪路1111号",121.48,31.24,Shanghai,Shanghai
上海体育馆店,上海市,"徐汇区, 上海体育馆1楼1号扶梯, 张扬北路3181号",121.44,31.18,Shanghai,Shanghai
阳光城店,上海市,"浦东新区, 阳光天地, 翔殷路1099号地下一层12号",121.59,31.31,Shanghai,Shanghai
合生汇店,上海市,"上海市杨浦区, 迎宾大道6000号",121.52,31.3,Shanghai,Shanghai
浦东机场T1国际27号登机口店,上海市,"浦东新区浦, 一号候机楼国际出发禁区商业区域餐饮项目, 仙霞路99 号",121.81,31.15,Shanghai,Shanghai
尚嘉中心店,上海市,"长宁区, 尚嘉中心(商场)地下第2层B1-B11, 安波路419号",121.41,31.21,Shanghai,Shanghai
安波路店,上海市,"上海市杨浦区, 福建中路353号-359号1-2层1A02单元",121.53,31.3,Shanghai,Shanghai
福建中路店,上海市,"黄浦区, 福建中路, 人民大道221号B1层236-238号单元",121.48,31.24,Shanghai,Shanghai
迪美广场店,上海市,"上海市黄浦区, 张杨路500号",121.47,31.23,Shanghai,Shanghai
时代店,上海市,"浦东新区, 华润时代广场, 陆家嘴环路166号102室",121.52,31.23,Shanghai,Shanghai
未来资产大厦店,上海市,"浦东新区, 未来资产大厦, 南京西路189号",121.5,31.24,Shanghai,Shanghai
人民公园店,上海市,"黄浦区, 人民公园, 浦东国际机场T2国内禁区D4号店铺",121.47,31.23,Shanghai,Shanghai
浦东机场T2国内C67号登机口店,上海市,"上海市浦东新区, 政德东路53号",121.81,31.15,Shanghai,Shanghai
Z18广场店,上海市,"杨浦区, Z18广场, 西藏中路268",121.52,31.31,Shanghai,Shanghai
来福士2店,上海市,"黄浦区, 来福士广场办公楼一层大堂L1-02, 宝翔路801号118单元",121.48,31.23,Shanghai,Shanghai
南翔五彩城店,上海市,"嘉定区, 江浦路627号24幢101室",121.32,31.31,Shanghai,Shanghai
E朋汇店,上海市,"上海市杨浦区, 西江湾路388号(A)01层56号",121.53,31.26,Shanghai,Shanghai
虹口龙之梦2店,上海市,"虹口区, 虹口龙之梦, 佳通路31弄3号",121.48,31.27,Shanghai,Shanghai
南翔祥腾广场店,上海市,"嘉定区, 南翔祥腾广场, 宁国路218号L1层1A-024室",121.32,31.3,Shanghai,Shanghai
杨浦百联滨江购物中心店,上海市,"杨浦区, 杨浦百联滨江购物中心, 国定路319号F135单元",121.54,31.26,Shanghai,Shanghai
3号湾店,上海市,"杨浦区, 3号湾, 沪闵路6088号",121.51,31.3,Shanghai,Shanghai
莘庄龙之梦店,上海市,"闵行区, 莘庄凯德龙之梦1楼01-27号, 仙霞路299号",121.38,31.11,Shanghai,Shanghai
远东国际店,上海市,"长宁区, 远东国际大厦, 1340、1341、1364、",121.4,31.21,Shanghai,Shanghai
北上海生活广场店,上海市,"宝山区蕴川路1555号1330、1331, 1365、1388、1389铺位, 新华路160号",121.43,31.37,Shanghai,Shanghai
上海影城店,上海市,"长宁区, 上海影城底层001号商铺, 天山西路568号1幢105-106",121.43,31.2,Shanghai,Shanghai
统一企业大厦店,上海市,"长宁区, 统一企业大厦, 常德路800号",121.36,31.22,Shanghai,Shanghai
800秀店,上海市,"静安区, 800秀, 徐家汇路608号1F A-1",121.44,31.23,Shanghai,Shanghai
日月光办公楼店,上海市,"上海市黄浦区, 钦江路102号",121.46,31.21,Shanghai,Shanghai
钦江路店,上海市,"徐汇区, 钦江路, 殷高西路333号3-152、3-153单元",121.41,31.18,Shanghai,Shanghai
殷高西路店,上海市,"宝山区, 淮海中路381号",121.47,31.32,Shanghai,Shanghai
中环店,上海市,"黄浦区, 中环广场108-112室, 北艾路1770、1772号",121.47,31.22,Shanghai,Shanghai
北艾路店,上海市,"上海市浦东新区, 南车站路564号",121.53,31.18,Shanghai,Shanghai
南车站路店,上海市,"黄浦区, 世纪大道800号",121.49,31.2,Shanghai,Shanghai
南洋商业银行大厦店,上海市,"浦东新区, 南洋商业银行大厦, 新闸路1250号10号楼一层5室-10室",121.51,31.23,Shanghai,Shanghai
新闸路店,上海市,"静安区, 源创创意园, 复兴中路393号C103室",121.45,31.23,Shanghai,Shanghai
复兴广场店,上海市,"黄浦区, 复兴广场, 国耀路198号，200号",121.47,31.22,Shanghai,Shanghai
招商局上海中心店,上海市,"上海市浦东新区, 浦东新区, 西藏北路18号105单元",121.49,31.18,Shanghai,Shanghai
四行天地店,上海市,"上海市静安区, 四行天地, 银城中路68号",121.47,31.24,Shanghai,Shanghai
时代金融店,上海市,"浦东新区, 时代金融大厦2楼, 西江湾路388号 (A)01层10/55号",121.51,31.24,Shanghai,Shanghai
虹口龙之梦店,上海市,"虹口区, 虹口龙之梦, 江苏路458号1层116室",121.48,31.27,Shanghai,Shanghai
江苏路店,上海市,"长宁区, 舜元弘基天地, 国权路73号",121.43,31.22,Shanghai,Shanghai
绿色米兰广场店,上海市,"杨浦区, 绿色米兰广场, 城河路230号3-101单元",121.52,31.29,Shanghai,Shanghai
易家中心店,上海市,"金山区, 易家中心, 淮海中路999号",121.33,30.73,Shanghai,Shanghai
环贸广场2店,上海市,"徐汇区, 环贸广场L507室, 世纪大道1600号",121.46,31.22,Shanghai,Shanghai
浦项店,上海市,"浦东新区, 浦项, 东大名路358号1楼",121.53,31.22,Shanghai,Shanghai
国际港务大厦店,上海市,"虹口区, 国际港务大厦, 江苏路369号",121.5,31.25,Shanghai,Shanghai
兆丰店,上海市,"长宁区, 兆丰世贸大厦, 殷高西路10弄2号101、102-1室",121.43,31.22,Shanghai,Shanghai
殷高西路地铁站店,上海市,"上海市宝山区, 中山南路479弄5号楼101室",121.49,31.32,Shanghai,Shanghai
老码头店,上海市,"黄浦区, 老码头, 南京西路1266号",121.51,31.22,Shanghai,Shanghai
恒隆二店,上海市,"静安区, 恒隆广场二期大堂, 遵义路100号1-L124和1-LM17单元",121.45,31.23,Shanghai,Shanghai
虹桥南丰城一店,上海市,"长宁区, 虹桥南丰城, 南京西路388号",121.41,31.21,Shanghai,Shanghai
仙乐斯店,上海市,"黄浦区, 南京东路300号L114商铺",121.47,31.23,Shanghai,Shanghai
名人大厦店,上海市,"黄浦区, 名人大厦, 淞虹路920号",121.48,31.24,Shanghai,Shanghai
福缘湾九华店,上海市,"上海市长宁区, 福缘湾商场1层1座1101单元, 瑞金二路197号综合大楼一楼",121.36,31.21,Shanghai,Shanghai
瑞金医院综合大楼店,上海市,"上海市黄浦区, 中山东一路367号",121.47,31.21,Shanghai,Shanghai
外滩店,上海市,"黄浦区, 外滩, 大华三路81号一层A5室",121.49,31.24,Shanghai,Shanghai
大华三路店,上海市,"宝山区, 美隆生活广场, 祖冲之路2290弄",121.42,31.28,Shanghai,Shanghai
展想大厦店,上海市,"浦东新区, 展想大厦, 文定路200号1楼1A09ab室",121.63,31.21,Shanghai,Shanghai
蒲汇塘路店,上海市,"徐汇区, 盛源大地家居城, 中山西路1602号1层02室",121.43,31.19,Shanghai,Shanghai
宏汇国际广场店,上海市,"徐汇区, 宏汇国际广场, 年家浜路518号",121.42,31.19,Shanghai,Shanghai
周浦万达店,上海市,"周浦镇, 周浦万达广场157商铺, 瑞虹路188号1层115单元",121.57,31.11,Shanghai,Shanghai
月亮湾店,上海市,"上海市虹口区, 四川北路1350商场一层110-112室",121.5,31.26,Shanghai,Shanghai
申虹广场店,上海市,"虹口区, 申虹广场, 东风路9号、11号",121.48,31.25,Shanghai,Shanghai
金山五福商业广场店,上海市,"金山区, 金山区五福广场, 长宁路1018号1F1073号商铺",121.17,30.89,Shanghai,Shanghai
龙之梦2店,上海市,"长宁区, 龙之梦, 沙泾路10号1-103单元",121.42,31.22,Shanghai,Shanghai
